1700380781 INFO  : This is an informational message
1700380781 WARN  : This is a warning message
1700380781 ERROR  : This is an error message
2023-12-06 12:57:00,652 [INFO ] : createLogger done.
2023-12-06 12:59:56,172 [INFO ] : [AltTabWindowProc      | 362] uMsg:  134, wParam: 0, lParam: 0
2023-12-06 12:59:56,247 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 12:59:56,247 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 12:59:56,327 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 12:59:56,327 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 12:59:56,392 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 12:59:56,392 [INFO ] : [AltTabWindowProc      | 362] uMsg:  134, wParam: 0, lParam: 0
2023-12-06 12:59:56,566 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 12:59:56,566 [INFO ] : [AltTabWindowProc      | 362] uMsg:  134, wParam: 1, lParam: 0
2023-12-06 12:59:56,597 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 12:59:56,597 [INFO ] : [AltTabWindowProc      | 362] uMsg:  134, wParam: 0, lParam: 0
2023-12-06 12:59:56,692 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 12:59:56,692 [INFO ] : [AltTabWindowProc      | 362] uMsg:  134, wParam: 1, lParam: 0
2023-12-06 12:59:56,924 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 12:59:56,924 [INFO ] : [AltTabWindowProc      | 362] uMsg:  134, wParam: 1, lParam: 0
2023-12-06 12:59:57,111 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 12:59:57,111 [INFO ] : [AltTabWindowProc      | 362] uMsg:  134, wParam: 0, lParam: 0
2023-12-06 12:59:57,191 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 12:59:57,191 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 12:59:57,236 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 12:59:57,236 [INFO ] : [AltTabWindowProc      | 362] uMsg:  134, wParam: 0, lParam: 0
2023-12-06 12:59:57,303 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 12:59:57,303 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 12:59:57,441 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 12:59:57,442 [INFO ] : [AltTabWindowProc      | 362] uMsg:  134, wParam: 0, lParam: 0
2023-12-06 12:59:57,769 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 12:59:57,769 [INFO ] : [AltTabWindowProc      | 362] uMsg:  134, wParam: 1, lParam: 0
2023-12-06 12:59:57,972 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 12:59:57,972 [INFO ] : [AltTabWindowProc      | 362] uMsg:  134, wParam: 1, lParam: 0
2023-12-06 12:59:58,296 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 12:59:58,296 [INFO ] : [AltTabWindowProc      | 362] uMsg:  134, wParam: 0, lParam: 0
2023-12-06 12:59:58,513 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 12:59:58,513 [INFO ] : [AltTabWindowProc      | 362] uMsg:  134, wParam: 0, lParam: 0
2023-12-06 12:59:58,823 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 12:59:58,823 [INFO ] : [AltTabWindowProc      | 362] uMsg:  134, wParam: 1, lParam: 0
2023-12-06 12:59:59,036 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 12:59:59,036 [INFO ] : [AltTabWindowProc      | 362] uMsg:  134, wParam: 1, lParam: 0
2023-12-06 12:59:59,349 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 12:59:59,349 [INFO ] : [AltTabWindowProc      | 362] uMsg:  134, wParam: 0, lParam: 0
2023-12-06 12:59:59,566 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 12:59:59,566 [INFO ] : [AltTabWindowProc      | 362] uMsg:  134, wParam: 0, lParam: 0
2023-12-06 12:59:59,888 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 12:59:59,889 [INFO ] : [AltTabWindowProc      | 362] uMsg:  134, wParam: 1, lParam: 0
2023-12-06 13:00:00,106 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 13:00:00,106 [INFO ] : [AltTabWindowProc      | 362] uMsg:  134, wParam: 1, lParam: 0
2023-12-06 13:00:00,416 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 13:00:00,416 [INFO ] : [AltTabWindowProc      | 362] uMsg:  134, wParam: 0, lParam: 0
2023-12-06 13:00:00,423 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:00,423 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:00,535 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:00,535 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:00,633 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 13:00:00,633 [INFO ] : [AltTabWindowProc      | 362] uMsg:  134, wParam: 0, lParam: 0
2023-12-06 13:00:00,696 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:00,697 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:00,727 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:00,727 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:00,903 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:00,903 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:00,935 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:00,935 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:00,942 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 13:00:00,942 [INFO ] : [AltTabWindowProc      | 362] uMsg:  134, wParam: 1, lParam: 0
2023-12-06 13:00:01,482 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 13:00:01,482 [INFO ] : [AltTabWindowProc      | 362] uMsg:  134, wParam: 0, lParam: 0
2023-12-06 13:00:01,623 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:01,623 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:01,671 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:01,671 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:01,943 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:01,943 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:02,039 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:02,040 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:02,359 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:02,359 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:02,439 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:02,439 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:02,615 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:02,615 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:02,695 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:02,695 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:03,879 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:03,879 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:04,023 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:04,023 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:08,823 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:08,823 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:09,191 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:09,191 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:09,943 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:09,943 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:09,991 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:09,991 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:10,103 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:10,103 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:10,391 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:10,391 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:10,423 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:10,423 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:10,455 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:10,455 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:10,807 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:10,807 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:10,887 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:10,887 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:18,183 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:18,183 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:18,471 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:18,471 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:18,631 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:18,631 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:18,634 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:18,635 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:18,743 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:18,743 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:20,119 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:20,119 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:20,311 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:20,311 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:20,503 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:20,503 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:20,504 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:20,504 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:20,505 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:20,506 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:20,647 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:20,647 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:20,663 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:20,663 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:20,807 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:20,807 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:20,999 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:20,999 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:21,175 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:21,175 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:21,176 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:21,176 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:22,631 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:22,631 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:22,743 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:22,743 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:22,744 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:22,744 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:22,887 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:22,887 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:22,887 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:22,887 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:22,951 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:22,951 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:23,064 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:23,064 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:23,143 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:23,143 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:23,255 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:23,255 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:23,303 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:23,303 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:23,383 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:23,383 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:23,479 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:23,479 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:23,495 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:23,495 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:23,623 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:23,623 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:23,671 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:23,671 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:24,175 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:24,176 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:24,206 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:24,206 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:24,252 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:24,252 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:24,279 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:24,279 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:24,375 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:24,375 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:24,455 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:24,455 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:25,319 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:25,319 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:25,431 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:25,431 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:31,161 [INFO ] : createLogger done.
2023-12-06 13:00:32,215 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:32,519 [DEBUG] : [LLKeyboardProc        | 202] 
2023-12-06 13:00:32,519 [WARN ] : [LLKeyboardProc        | 209] Alt+Tab Pressed!
2023-12-06 13:00:32,521 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 13:00:32,521 [INFO ] : [AltTabWindowProc      | 362] uMsg:  129, wParam: 0, lParam: 50627014704
2023-12-06 13:00:32,524 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 13:00:32,524 [INFO ] : [AltTabWindowProc      | 362] uMsg:  131, wParam: 0, lParam: 50627014800
2023-12-06 13:00:32,524 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 13:00:32,524 [INFO ] : [AltTabWindowProc      | 362] uMsg:    1, wParam: 0, lParam: 50627014672
2023-12-06 13:00:32,525 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 13:00:32,525 [INFO ] : [AltTabWindowProc      | 362] uMsg:   85, wParam: 1903092, lParam: 3
2023-12-06 13:00:32,525 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 13:00:32,525 [INFO ] : [AltTabWindowProc      | 362] uMsg:  297, wParam: 0, lParam: 0
2023-12-06 13:00:32,529 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 13:00:32,530 [INFO ] : [AltTabWindowProc      | 362] uMsg:  528, wParam: 65601537, lParam: 1903092
2023-12-06 13:00:32,530 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,530 [INFO ] : [ListViewSubclassProc  | 286] uMsg: 4150, wParam: 0, lParam: 65568
2023-12-06 13:00:32,530 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,530 [INFO ] : [ListViewSubclassProc  | 286] uMsg: 4193, wParam: 0, lParam: 50627011784
2023-12-06 13:00:32,530 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,530 [INFO ] : [ListViewSubclassProc  | 286] uMsg: 4193, wParam: 1, lParam: 50627011784
2023-12-06 13:00:32,530 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,530 [INFO ] : [ListViewSubclassProc  | 286] uMsg: 4193, wParam: 2, lParam: 50627011784
2023-12-06 13:00:32,530 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,530 [INFO ] : [ListViewSubclassProc  | 286] uMsg:   48, wParam: 18446744072854572412, lParam: 1
2023-12-06 13:00:32,530 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,530 [INFO ] : [ListViewSubclassProc  | 286] uMsg:   85, wParam: 4196548, lParam: 3
2023-12-06 13:00:32,530 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,530 [INFO ] : [ListViewSubclassProc  | 286] uMsg:  297, wParam: 0, lParam: 0
2023-12-06 13:00:32,531 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,531 [INFO ] : [ListViewSubclassProc  | 286] uMsg:  528, wParam: 1, lParam: 4196548
2023-12-06 13:00:32,531 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,531 [INFO ] : [ListViewSubclassProc  | 286] uMsg:  528, wParam: 2, lParam: 4196548
2023-12-06 13:00:32,531 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,531 [INFO ] : [ListViewSubclassProc  | 286] uMsg:   78, wParam: 0, lParam: 50627006144
2023-12-06 13:00:32,531 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,531 [INFO ] : [ListViewSubclassProc  | 286] uMsg: 4097, wParam: 0, lParam: 0
2023-12-06 13:00:32,531 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,531 [INFO ] : [ListViewSubclassProc  | 286] uMsg: 4134, wParam: 0, lParam: 0
2023-12-06 13:00:32,531 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,531 [INFO ] : [ListViewSubclassProc  | 286] uMsg: 4132, wParam: 0, lParam: 16777215
2023-12-06 13:00:32,531 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 13:00:32,531 [INFO ] : [AltTabWindowProc      | 362] uMsg:  124, wParam: 18446744073709551596, lParam: 50627011984
2023-12-06 13:00:32,532 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 13:00:32,532 [INFO ] : [AltTabWindowProc      | 362] uMsg:  125, wParam: 18446744073709551596, lParam: 50627011984
2023-12-06 13:00:32,536 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,536 [INFO ] : [ListViewSubclassProc  | 286] uMsg: 4099, wParam: 1, lParam: 2231561032688
2023-12-06 13:00:32,536 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,536 [INFO ] : [ListViewSubclassProc  | 286] uMsg:   85, wParam: 4262084, lParam: 3
2023-12-06 13:00:32,536 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,536 [INFO ] : [ListViewSubclassProc  | 286] uMsg:  297, wParam: 0, lParam: 0
2023-12-06 13:00:32,537 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,537 [INFO ] : [ListViewSubclassProc  | 286] uMsg:  528, wParam: 1, lParam: 4262084
2023-12-06 13:00:32,537 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,537 [INFO ] : [ListViewSubclassProc  | 286] uMsg:  528, wParam: 2, lParam: 4262084
2023-12-06 13:00:32,537 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,537 [INFO ] : [ListViewSubclassProc  | 286] uMsg: 4173, wParam: 0, lParam: 50627011440
2023-12-06 13:00:32,537 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 13:00:32,537 [INFO ] : [AltTabWindowProc      | 362] uMsg:   78, wParam: 1001, lParam: 50627007520
2023-12-06 13:00:32,537 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,537 [INFO ] : [ListViewSubclassProc  | 286] uMsg: 4289, wParam: 0, lParam: 0
2023-12-06 13:00:32,537 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,537 [INFO ] : [ListViewSubclassProc  | 286] uMsg: 4172, wParam: 0, lParam: 50627011440
2023-12-06 13:00:32,537 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 13:00:32,537 [INFO ] : [AltTabWindowProc      | 362] uMsg:   78, wParam: 1001, lParam: 50627007312
2023-12-06 13:00:32,537 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 13:00:32,537 [INFO ] : [AltTabWindowProc      | 362] uMsg:   78, wParam: 1001, lParam: 50627007312
2023-12-06 13:00:32,537 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,537 [INFO ] : [ListViewSubclassProc  | 286] uMsg: 4289, wParam: 0, lParam: 0
2023-12-06 13:00:32,537 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,537 [INFO ] : [ListViewSubclassProc  | 286] uMsg: 4098, wParam: 0, lParam: 0
2023-12-06 13:00:32,537 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,537 [INFO ] : [ListViewSubclassProc  | 286] uMsg: 4212, wParam: 0, lParam: 50627011600
2023-12-06 13:00:32,537 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,538 [INFO ] : [ListViewSubclassProc  | 286] uMsg: 4212, wParam: 0, lParam: 50627011728
2023-12-06 13:00:32,538 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,538 [INFO ] : [ListViewSubclassProc  | 286] uMsg: 4173, wParam: 0, lParam: 50627011440
2023-12-06 13:00:32,538 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 13:00:32,538 [INFO ] : [AltTabWindowProc      | 362] uMsg:   78, wParam: 1001, lParam: 50627007520
2023-12-06 13:00:32,538 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,538 [INFO ] : [ListViewSubclassProc  | 286] uMsg: 4289, wParam: 0, lParam: 0
2023-12-06 13:00:32,538 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,538 [INFO ] : [ListViewSubclassProc  | 286] uMsg: 4172, wParam: 0, lParam: 50627011440
2023-12-06 13:00:32,538 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 13:00:32,538 [INFO ] : [AltTabWindowProc      | 362] uMsg:   78, wParam: 1001, lParam: 50627007312
2023-12-06 13:00:32,538 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 13:00:32,538 [INFO ] : [AltTabWindowProc      | 362] uMsg:   78, wParam: 1001, lParam: 50627007312
2023-12-06 13:00:32,538 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,538 [INFO ] : [ListViewSubclassProc  | 286] uMsg: 4289, wParam: 0, lParam: 0
2023-12-06 13:00:32,538 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,538 [INFO ] : [ListViewSubclassProc  | 286] uMsg: 4098, wParam: 0, lParam: 0
2023-12-06 13:00:32,538 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,538 [INFO ] : [ListViewSubclassProc  | 286] uMsg: 4212, wParam: 1, lParam: 50627011600
2023-12-06 13:00:32,538 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,538 [INFO ] : [ListViewSubclassProc  | 286] uMsg: 4212, wParam: 1, lParam: 50627011728
2023-12-06 13:00:32,538 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,538 [INFO ] : [ListViewSubclassProc  | 286] uMsg: 4173, wParam: 0, lParam: 50627011440
2023-12-06 13:00:32,538 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 13:00:32,538 [INFO ] : [AltTabWindowProc      | 362] uMsg:   78, wParam: 1001, lParam: 50627007520
2023-12-06 13:00:32,538 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,538 [INFO ] : [ListViewSubclassProc  | 286] uMsg: 4289, wParam: 0, lParam: 0
2023-12-06 13:00:32,538 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,538 [INFO ] : [ListViewSubclassProc  | 286] uMsg: 4172, wParam: 0, lParam: 50627011440
2023-12-06 13:00:32,538 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 13:00:32,538 [INFO ] : [AltTabWindowProc      | 362] uMsg:   78, wParam: 1001, lParam: 50627007312
2023-12-06 13:00:32,538 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 13:00:32,539 [INFO ] : [AltTabWindowProc      | 362] uMsg:   78, wParam: 1001, lParam: 50627007312
2023-12-06 13:00:32,539 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,539 [INFO ] : [ListViewSubclassProc  | 286] uMsg: 4289, wParam: 0, lParam: 0
2023-12-06 13:00:32,539 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,539 [INFO ] : [ListViewSubclassProc  | 286] uMsg: 4098, wParam: 0, lParam: 0
2023-12-06 13:00:32,539 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,539 [INFO ] : [ListViewSubclassProc  | 286] uMsg: 4212, wParam: 2, lParam: 50627011600
2023-12-06 13:00:32,539 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,539 [INFO ] : [ListViewSubclassProc  | 286] uMsg: 4212, wParam: 2, lParam: 50627011728
2023-12-06 13:00:32,539 [DEBUG] : [ListViewSubclassProc  | 285] 
2023-12-06 13:00:32,539 [INFO ] : [ListViewSubclassProc  | 286] uMsg: 4173, wParam: 0, lParam: 50627011440
2023-12-06 13:00:32,539 [DEBUG] : [AltTabWindowProc      | 361] 
2023-12-06 13:00:32,539 [INFO ] : [AltTabWindowProc      | 362] uMsg:   78, wParam: 1001, lParam: 50627007520
